Time [s], A0
40.243292,264
40.24606,264
40.248836,263
40.251604,265
40.25438,264
40.257156,265
40.259932,265
40.262712,264
40.265476,266
40.268252,264
40.27102,265
40.273788,266
40.276556,264
40.279332,264
40.282108,264
40.284884,267
40.28766,264
40.290436,265
40.293212,265
40.295996,265
40.298768,265
40.30154,263
40.304316,264
40.307092,266
40.30986,268
40.31262,265
40.315396,263
40.318164,264
40.320924,265
40.323704,265
40.326476,264
40.329252,263
40.33202,266
40.334796,263
40.337564,265
40.340332,264
40.343116,264
40.345884,266
40.348644,265
40.35142,261
40.354196,264
40.356964,264
40.359736,266
40.362508,264
40.365284,266
40.368052,266
40.37082,265
40.373596,262
40.37638,263
40.379148,265
40.381924,263
40.384704,270
40.387476,264
40.39026,265
40.393036,265
40.395808,262
40.398572,264
40.401356,264
40.404124,267
40.406892,265
40.40966,266
40.412436,267
40.415212,265
40.417972,265
40.420744,264
40.423516,265
40.426292,263
40.429076,265
40.431844,263
40.434612,260
40.437388,265
40.440164,266
40.442932,265
40.445692,264
40.448476,266
40.451244,265
40.45402,265
40.456796,264
40.459572,264
40.462356,263
40.465132,265
40.4679,266
40.470668,266
40.473444,265
40.47622,264
40.478996,264
40.48176,265
40.484532,262
40.487308,265
40.490076,264
40.492844,261
40.495612,264
40.49838,266
40.501148,268
40.503916,265
40.506692,264
40.509464,265
40.512228,265
40.515004,266
40.517772,266
40.52054,266
40.523308,264
40.526076,265
40.528844,267
40.53162,264
40.534396,266
40.537172,267
40.53994,265
40.54272,265
40.545484,265
40.54826,264
40.551044,267
40.553812,275
40.556596,266
40.559364,266
40.562148,264
40.564924,265
40.567692,264
40.57046,264
40.573236,265
40.576012,264
40.578772,262
40.581532,266
40.5843,264
40.587068,263
40.589836,264
40.592604,264
40.595372,266
40.598148,267
40.600908,262
40.603684,266
40.606452,264
40.609228,263
40.612004,265
40.614772,266
40.617548,264
40.620316,264
40.623092,264
40.625868,264
40.628644,265
40.631412,264
40.63418,265
40.636948,267
40.639712,265
40.642484,264
40.64526,265
40.648036,266
40.650804,264
40.653564,265
40.65634,264
40.659108,264
40.661884,265
40.66466,265
40.667436,263
40.670204,266
40.672972,264
40.675752,264
40.678516,264
40.681292,266
40.684068,265
40.686836,266
40.689604,263
40.69238,264
40.695164,265
40.697932,266
40.700704,265
40.703476,266
40.706244,264
40.709012,264
40.711788,264
40.714564,264
40.71734,267
40.720108,267
40.722884,265
40.725644,264
40.728412,265
40.731188,265
40.733948,263
40.73672,278
40.739484,264
40.742268,265
40.745044,265
40.747812,264
40.75058,265
40.753348,264
40.756124,263
40.758892,265
40.76166,263
40.764436,264
40.767212,265
40.769996,266
40.772768,264
40.775532,264
40.778316,265
40.781092,265
40.783852,263
40.786628,265
40.789404,266
40.79218,263
40.794948,264
40.797728,264
40.800492,266
40.803268,264
40.806044,264
40.80882,265
40.811596,265
40.814372,265
40.817148,264
40.819916,260
40.822692,263
40.825468,264
40.828244,264
40.831016,265
40.833788,259
40.836556,265
40.839332,265
40.8421,267
40.844868,265
40.847636,264
40.850404,263
40.853188,265
40.855948,265
40.858712,264
40.861484,264
40.86426,262
40.86702,264
40.86978,266
40.872548,265
40.875324,265
40.878108,265
40.880876,264
40.883644,265
40.886412,259
40.88918,264
40.891964,265
40.894728,265
40.897492,265
40.900268,264
40.903044,264
40.905812,265
40.90858,265
40.911356,264
40.914124,265
40.916892,264
40.919668,264
40.922444,264
40.925228,264
40.928004,264
40.93078,264
40.933548,265
40.936324,264
40.939108,264
40.941892,265
40.94466,264
40.947428,264
40.950212,265
40.95298,261
40.955752,264
40.958524,264
40.961292,265
40.964052,264
40.966812,263
40.96958,264
40.972356,264
40.975124,264
40.977892,265
40.980652,265
40.98342,265
40.986196,264
40.988964,266
40.991736,264
40.994508,264
40.997284,267
41.000052,264
41.00282,267
41.005588,264
41.008364,265
41.011132,263
41.0139,265
41.016676,264
41.019452,265
41.022212,264
41.02498,265
41.027752,265
41.030524,264
41.0333,260
41.036076,265
41.038844,265
41.04162,264
41.044388,264
41.047164,265
41.049924,264
41.0527,265
41.055468,265
41.058236,265
41.061012,267
41.063788,266
41.066552,265
41.069324,268
41.0721,264
41.07486,264
41.077628,265
41.080396,265
41.083164,267
41.085924,264
41.088692,264
41.091468,265
41.094236,265
41.097004,266
41.099768,263
41.102532,268
41.1053,264
41.108068,265
41.110828,265
41.113588,264
41.116364,265
41.11914,267
41.121908,264
41.124668,266
41.127444,264
41.130204,264
41.132972,265
41.135744,264
41.138516,264
41.141292,263
41.14406,264
41.146828,265
41.149596,263
41.152364,265
41.15514,265
41.157908,264
41.160676,264
41.163452,266
41.166228,264
41.168996,264
41.171768,264
41.174532,265
41.177292,266
41.18006,265
41.182836,264
41.185604,266
41.188368,265
41.19114,266
41.193908,265
41.196668,265
41.199436,264
41.202212,265
41.204972,262
41.207736,267
41.2105,264
41.213276,266
41.216048,266
41.218812,266
41.221572,261
41.22434,264
41.2271,265
41.229868,265
41.232636,264
41.235404,266
41.238172,264
41.240948,265
41.24372,265
41.246484,265
41.24926,265
41.252028,267
41.25478,264
41.257548,263
41.260324,265
41.263092,265
41.265868,264
41.268644,265
41.271404,263
41.27418,264
41.276956,265
41.279728,264
41.282492,264
41.285268,263
41.288044,264
41.29082,264
41.293588,266
41.296364,264
41.299132,265
41.3019,265
41.304668,264
41.307436,267
41.310204,264
41.312972,264
41.315744,263
41.318508,264
41.321276,265
41.324044,264
41.326812,264
41.329572,267
41.332356,264
41.335132,265
41.3379,267
41.34066,264
41.343436,263
41.346204,264
41.348964,265
41.351744,264
41.354508,264
41.357276,265
41.360052,264
41.36282,265
41.365588,262
41.368364,264
41.37114,264
41.373908,264
41.376676,265
41.379452,265
41.382228,267
41.384992,265
41.387768,266
41.390532,266
41.393308,264
41.396076,265
41.398844,265
41.401612,268
41.40438,264
41.407148,265
41.409916,265
41.41268,265
41.415452,266
41.418228,267
41.420996,265
41.423768,263
41.42654,265
41.429308,265
41.43208,263
41.434844,263
41.43762,264
41.440388,265
41.443156,265
41.445932,262
41.448692,264
41.45146,265
41.454244,266
41.45702,265
41.459788,264
41.462556,264
41.465332,265
41.4681,267
41.47086,265
41.473628,264
41.476396,264
41.479164,265
41.481932,266
41.484708,264
41.487484,264
41.490252,265
41.493028,265
41.495796,265
41.498564,265
41.50134,265
41.504124,266
41.5069,265
41.509668,264
41.512444,267
41.515212,264
41.51798,264
41.520752,265
41.523524,264
41.526296,265
41.52906,265
41.531836,265
41.534604,265
41.537372,265
41.540148,264
41.542916,264
41.545684,265
41.548468,267
41.551244,264
41.55402,265
41.556784,264
41.559556,265
41.562324,265
41.565092,265
41.56786,268
41.570636,263
41.573416,265
41.576188,265
41.578964,264
41.581728,265
41.584484,265
41.587252,265
41.590012,264
41.592784,265
41.595556,265
41.598332,265
41.6011,265
41.60386,257
41.60662,264
41.609388,264
41.612156,264
41.614924,264
41.617684,265
41.620452,263
41.62322,266
41.625996,265
41.628768,265
41.631532,265
41.634308,264
41.637076,264
41.639836,264
41.642612,262
41.64538,265
41.648156,264
41.650916,264
41.653692,265
41.65646,265
41.659236,266
41.662012,264
41.664784,263
41.66754,265
41.670308,265
41.673084,265
41.675852,264
41.67862,267
41.681396,265
41.684164,264
41.686932,265
41.6897,265
41.692476,264
41.695252,264
41.69802,264
41.700788,268
41.703556,264
41.706332,264
41.7091,263
41.711868,264
41.714628,265
41.717404,265
41.72018,268
41.722952,265
41.72572,265
41.728492,264
41.73126,263
41.734036,265
41.736804,265
41.73958,264
41.742352,265
41.745124,265
41.7479,267
41.750668,265
41.753436,266
41.756212,264
41.758972,264
41.761744,264
41.764508,265
41.767284,263
41.770056,266
41.772828,265
41.775596,266
41.778364,265
41.781132,265
41.783908,265
41.786676,269
41.789456,266
41.79222,266
41.794988,265
41.797752,264
41.800524,265
41.8033,263
41.806068,265
41.808828,265
41.811596,263
41.814372,264
41.817156,267
41.819916,266
41.822684,264
41.825452,265
41.82822,263
41.830988,264
41.83376,265
41.836524,264
41.8393,266
41.842076,264
41.844844,265
41.847612,264
41.85038,262
41.853148,264
41.855916,263
41.858692,265
41.861468,264
41.86424,265
41.867004,265
41.869784,265
41.872548,264
41.875316,264
41.878092,265
41.88086,265
41.88362,264
41.886396,264
41.889172,265
41.89194,265
41.894708,266
41.897484,265
41.900252,263
41.903028,264
41.905804,264
41.90858,265
41.911356,265
41.914124,264
41.9169,263
41.919676,265
41.922444,264
41.92522,264
41.927996,266
41.930776,265
41.93354,262
41.936316,267
41.939092,264
41.941852,267
41.944628,264
41.947396,264
41.950164,264
41.952932,264
41.955708,265
41.958476,264
41.961236,265
41.964012,264
41.966784,263
41.969548,266
41.972324,262
41.9751,263
41.977872,263
41.980628,265
41.983404,265
41.986172,264
41.98894,264
41.991708,265
41.994476,266
41.997244,264
42.000012,267
42.002784,265
42.005556,264
42.008324,264
42.0111,265
42.01386,265
42.01662,265
42.019396,263
42.022164,265
42.024932,265
42.027692,264
42.030468,264
42.033228,265
42.035996,267
42.038768,265
42.041532,265
42.0443,266
42.047076,264
42.049844,266
42.052604,264
42.05538,263
42.058148,263
42.060916,264
42.063684,264
42.06646,266
42.069228,265
42.071988,265
42.074768,265
42.07754,265
42.080312,263
42.083084,264
42.085852,265
42.088612,266
42.09138,265
42.094156,263
42.096924,265
42.099684,262
42.10246,266
42.105228,264
42.107996,265
42.110768,262
42.11354,265
42.116308,265
42.119076,266
42.121852,263
42.12462,265
42.127392,265
42.130164,264
42.132932,265
42.1357,265
42.138476,264
42.141252,265
42.14402,264
42.146784,265
42.149556,266
42.152332,267
42.155108,264
42.157876,265
42.160644,265
42.163412,265
42.16618,265
42.168948,264
42.171716,264
42.1745,263
42.177268,265
42.180044,265
42.182812,264
42.185572,265
42.188348,273
42.191124,264
42.193892,265
42.19666,263
42.199428,265
42.202196,261
42.204964,265
42.207744,264
42.210516,265
42.213284,265
42.21606,264
42.218836,264
42.221608,265
42.224372,264
42.227148,265
42.229908,264
42.232676,263
42.235452,266
42.238228,264
42.240996,265
42.243768,264
42.24654,266
42.249308,265
42.252076,264
42.25484,266
42.2576,264
42.260368,265
42.263136,265
42.265908,264
42.26868,263
42.271452,264
42.274224,264
42.276976,265
42.279732,266
42.282496,265
42.28526,264
42.288024,264
42.290792,268
42.29356,265
42.296328,264
42.299088,265
42.30186,264
42.304628,264
42.307396,263
42.310164,265
42.312932,264
42.3157,263
42.31848,264
42.32126,264
42.324036,265
42.326804,265
42.329584,263
42.332356,264
42.335132,264
42.337908,263
42.340676,265
42.34346,264
42.34624,265
42.34902,266
42.351796,266
42.354568,265
42.357332,264
42.3601,265
42.362868,264
42.365644,265
42.36842,265
42.371188,265
42.373956,265
42.376728,265
42.3795,265
42.382276,265
42.385052,265
42.38782,265
42.390596,265
42.393364,268
42.396148,263
42.398916,265
42.401684,267
42.40446,265
42.407244,265
42.41002,263
42.412792,265
42.415564,264
42.418336,265
42.421104,263
42.423868,263
42.426636,265
42.429416,265
42.432188,263
42.434964,263
42.43774,264
42.440508,265
42.443284,265
42.446056,264
42.44882,265
42.451588,266
42.454364,267
42.457148,265
42.459908,263
42.462684,265
42.465452,268
42.46822,267
42.470996,264
42.47376,264
42.476524,263
42.4793,264
42.482076,262
42.484832,255
42.487596,265
42.490372,265
42.493148,264
42.495908,266
42.498668,269
42.501444,265
42.504216,266
42.506988,264
42.509768,265
42.512532,265
42.515308,265
42.518084,263
42.520844,265
42.523612,265
42.526388,266
42.529164,264
42.531924,264
42.534692,265
42.537468,266
42.540236,264
42.543004,265
42.545784,265
42.548556,266
42.551332,264
42.5541,263
42.556876,266
42.559644,264
42.562412,264
42.565188,261
42.567948,264
42.570716,266
42.5735,265
42.576276,262
42.579052,264
42.581812,266
42.584588,265
42.587356,265
42.590116,265
42.592892,265
42.59566,264
42.598444,267
42.601212,262
42.60398,265
42.606752,265
42.609508,264
42.612284,265
42.615052,262
42.61782,265
42.620588,267
42.623364,265
42.626132,264
42.628908,266
42.631684,265
42.634452,264
42.637212,266
42.63998,264
42.642752,263
42.645512,264
42.64828,265
42.65106,263
42.653816,265
42.656588,262
42.659364,264
42.662132,264
42.664892,264
42.66766,264
42.670432,266
42.673208,263
42.67592,264
42.678692,264
42.681448,264
42.684216,262
42.686988,269
42.68976,264
42.69252,264
42.695288,264
42.698056,265
42.700824,267
42.703588,264
42.706352,266
42.709112,264
42.711872,265
42.71464,265
42.717408,260
42.720176,265
42.722944,264
42.725716,265
42.728484,264
42.731252,269
42.734024,265
42.736792,264
42.739552,265
42.74232,262
42.745088,265
42.747852,265
42.75062,260
42.753404,270
42.756172,265
42.75894,265
42.761708,265
42.764476,262
42.767244,262
42.770012,264
42.772792,265
42.775568,264
42.77834,265
42.781116,266
42.783884,264
42.786652,264
42.78942,264
42.792188,265
42.794956,263
42.797724,265
42.800508,265
42.803284,265
42.806052,264
42.80882,266
42.81158,264
42.814356,264
42.817124,263
42.819892,264
42.822664,266
42.825436,265
42.828204,264
42.830972,265
42.833744,266
42.836516,264
42.839276,264
42.842044,265
42.84482,263
42.847596,264
42.850368,262
42.85314,264
42.855916,264
42.858684,264
42.861452,265
42.86422,265
42.866996,265
42.869776,265
42.87254,265
42.875316,265
42.878092,265
42.88086,262
42.883636,264
42.886404,265
42.889172,266
42.89194,265
42.894708,265
42.89748,266
42.900252,265
42.903028,263
42.905792,265
42.908556,265
42.911332,263
42.914116,264
42.916892,264
42.91966,263
42.922444,265
42.92522,266
42.927988,264
42.930768,265
42.93354,266
42.936308,265
42.939084,265
42.94186,263
42.944628,264
42.947396,262
42.950168,265
42.95294,267
42.955704,266
42.958484,263
42.96126,267
42.964024,266
42.966792,265
42.969564,262
42.972328,265
42.975088,265
42.977856,263
42.980616,265
42.983384,265
42.986152,264
42.988916,265
42.991692,267
42.99446,264
42.997228,266
42.999996,266
43.00276,265
43.005528,264
43.008304,264
43.011068,264
43.013844,263
43.016608,260
43.019368,266
43.022128,264
43.024896,265
43.02766,266
43.03042,265
43.033196,263
43.035964,265
43.038744,265
43.041508,263
43.044276,264
43.04704,265
43.0498,264
43.052568,264
43.055328,266
43.058088,264
43.060852,265
43.06362,263
43.066396,265
43.069164,267
43.07194,264
43.074708,265
43.077476,264
43.080256,266
43.083028,265
43.085804,264
43.08858,265
43.091356,265
43.094124,266
43.096892,264
43.099668,266
43.102436,258
43.105212,263
43.10798,263
43.11076,265
43.113528,262
43.1163,264
43.119076,264
43.121836,266
43.124604,265
43.127372,264
43.13014,265
43.132916,265
43.135684,267
43.138452,265
43.14122,264
43.143988,265
43.146768,264
43.14954,263
43.152308,265
43.155084,264
43.15786,263
43.160632,265
43.163412,265
43.166188,265
43.168956,264
43.171724,266
43.1745,265
43.177276,265
43.180052,264
43.18282,265
43.185588,265
43.188356,264
43.191124,264
43.1939,267
43.196668,265
43.199444,266
43.20222,269
43.204996,266
43.20776,265
43.210524,264
43.2133,265
43.21606,265
43.218828,264
43.221604,265
43.22438,264
43.227152,265
43.229916,264
43.232692,266
43.23546,265
43.238228,265
43.241004,264
43.243768,265
43.246532,263
43.249308,265
43.252084,263
43.25486,264
43.25762,265
43.260396,263
43.263164,264
43.265932,263
43.268708,265
43.271484,265
43.274268,265
43.277036,266
43.279808,266
43.282568,263
43.285328,264
43.288096,269
43.290856,265
43.29362,264
43.296388,263
43.299164,265
43.301936,264
43.3047,263
43.307472,265
43.31024,268
43.313,265
43.315776,265
43.318528,266
43.321292,264
43.324064,266
43.326828,262
43.329596,265
43.332364,262
43.33514,264
43.337924,264
43.340684,265
43.34346,265
43.346236,262
43.349012,266
43.351784,264
43.354556,267
43.35732,266
43.360088,265
43.362848,266
43.365608,264
43.368376,266
43.371156,266
43.373924,265
43.376692,262
43.37946,264
43.382228,266
43.384988,265
43.387752,264
43.390524,262
43.393288,264
43.396056,264
43.398824,263
43.401592,264
43.404364,262
43.407132,266
43.4099,266
43.412668,263
43.415444,265
43.418228,265
43.421004,265
43.423784,265
43.42654,262
43.429316,266
43.432084,265
43.434844,264
43.43762,264
43.440388,265
43.443156,265
43.445932,265
43.4487,267
43.451468,264
43.454236,266
43.457012,265
43.459776,264
43.462548,265
43.465316,265
43.468092,264
43.47086,264
43.473628,264
43.476396,265
43.479164,266
43.481932,265
43.484692,266
43.487468,266
43.490236,265
43.493004,265
43.495768,265
43.498536,265
43.501308,265
43.504084,263
43.506852,264
43.50962,264
43.512396,264
43.515172,265
43.51794,265
43.520716,267
43.523484,265
43.526252,264
43.52902,266
43.5318,265
43.534564,264
43.537332,268
43.540108,265
43.542876,265
43.545652,265
43.54842,265
43.551196,265
43.553956,264
43.556716,265
43.559484,264
43.562244,265
43.565004,269
43.567784,264
43.570548,264
43.57332,265
43.576092,265
43.578868,262
43.581636,264
43.584404,262
43.587172,271
43.58994,265
43.5927,265
43.595476,266
43.59826,264
43.60102,263
43.603792,262
43.606564,264
43.609332,266
43.6121,265
43.614876,265
43.617652,264
43.620428,265
43.623196,265
43.625972,263
43.628744,265
43.631508,266
43.63428,264
43.63706,264
43.639824,265
43.642596,264
43.645372,264
43.648144,265
43.65092,261
43.653692,261
43.656452,265
43.65922,264
43.661988,263
43.66476,265
43.667528,265
43.67028,264
43.67304,265
43.675808,265
43.678572,265
43.68134,263
43.684108,264
43.686876,265
43.689656,263
43.69244,265
43.695212,266
43.697976,263
43.700756,265
43.703516,265
43.706288,263
43.70906,264
43.711836,264
43.714608,265
43.71738,263
43.720156,263
43.722924,264
43.725684,264
43.72846,265
43.731228,263
43.733988,267
43.736756,265
43.739528,264
43.7423,265
43.745064,266
43.747824,266
43.750592,264
43.75336,267
43.756128,263
43.758896,264
43.761656,264
43.764432,264
43.7672,264
43.76996,264
43.772724,265
43.7755,266
43.778268,264
43.781036,266
43.783812,264
43.786588,263
43.789372,264
43.79214,266
43.794924,265
43.797692,264
43.800468,266
43.803236,264
43.806012,265
43.808792,265
43.811548,266
43.814316,264
43.817092,265
43.81986,262
43.822628,265
43.825396,265
43.828164,264
43.83094,265
43.833716,266
43.836492,266
43.83926,265
43.842028,264
43.8448,264
43.847556,266
43.850324,265
43.8531,265
43.85586,263
43.858628,264
43.861404,264
43.864172,263
43.86694,258
43.869716,266
43.872484,264
43.875252,264
43.87802,264
43.8808,265
43.883572,265
43.886348,266
43.889124,265
43.8919,268
43.894668,265
43.897444,264
43.900228,266
43.902992,265
43.905768,265
43.90854,264
43.911308,265
43.914076,267
43.916844,266
43.919604,264
43.922372,265
43.925148,265
43.927916,264
43.930692,264
43.93346,265
43.936228,265
43.939004,265
43.941776,265
43.944548,264
43.947324,265
43.950108,269
43.952876,263
43.955644,264
43.95842,266
43.961188,264
43.963964,265
43.966728,265
43.969496,265
43.972272,265
43.975052,263
43.97782,265
43.98058,263
43.983352,266
43.98612,266
43.98888,266
43.991644,265
43.99442,263
43.997192,266
43.999952,264
44.00272,266
44.005488,265
44.008256,263
44.011016,264
44.013784,265
44.016536,266
44.019312,264
44.022092,264
44.02486,265
44.02762,265
44.030396,266
44.033164,265
44.035916,265
44.038688,262
44.041452,265
44.04422,264
44.046988,265
44.049764,266
44.052528,263
44.055288,264
44.058064,264
44.060824,265
44.063584,265
44.066364,262
44.069136,266
44.0719,264
44.074668,266
44.077444,265
44.080208,264
44.082968,265
44.085736,263
44.088504,266
44.091272,265
44.094048,265
44.096816,266
44.09958,264
44.102348,264
44.105124,265
44.107884,265
44.110652,266
44.113428,264
44.116204,265
44.118972,264
44.121752,264
44.124524,263
44.127308,263
44.130084,264
44.13286,263
44.135636,264
44.138412,265
44.141188,267
44.143956,264
44.146728,267
44.149492,265
44.152268,265
44.155044,263
44.157816,264
44.160588,265
44.163356,263
44.166132,264
44.168908,266
44.171684,264
44.174452,265
44.17722,266
44.179988,264
44.18276,268
44.185524,264
44.1883,264
44.191076,266
44.19384,264
44.196612,265
44.199388,264
44.202172,266
44.204932,265
44.2077,264
44.210476,264
44.213244,263
44.21602,266
44.218792,264
44.221564,265
44.224332,264
44.227108,264
44.229876,264
44.232636,266
44.235412,263
44.238196,264
44.240972,265
44.243732,265
44.246508,264
44.249276,264
44.252044,265
44.254816,264
44.257588,265
44.260364,265
44.263132,264
44.2659,269
44.268668,261
44.271436,265
44.274204,265
44.276972,265
44.279732,264
44.282508,265
44.285284,263
44.288068,265
44.290828,265
44.293596,265
44.29638,265
44.299148,264
44.301916,265
44.304692,265
44.307476,266
44.310244,265
44.31302,265
44.315792,263
44.318556,266
44.321332,258
44.324108,264
44.326872,265
44.329644,265
44.33242,264
44.335192,265
44.33796,265
44.340736,264
44.343504,265
44.346276,265
44.349052,265
44.351828,264
44.354592,268
44.357352,264
44.36012,266
44.36288,264
44.36564,262
44.368396,269
44.371156,266
44.373908,266
44.376684,263
44.37946,263
44.382236,264
44.385004,265
44.387776,262
44.39054,264
44.3933,264
44.396076,266
44.398836,265
44.401596,264
44.404368,263
44.407144,265
44.409912,265
44.412672,265
44.415452,268
44.418216,270
44.420976,264
44.423744,263
44.426504,265
44.429264,265
44.432024,265
44.434788,264
44.437552,262
44.44032,266
44.443088,265
44.44586,264
44.44862,264
44.451396,260
44.454164,265
44.456932,265
44.459708,264
44.462484,264
44.46526,265
44.468028,264
44.470808,266
44.473572,265
44.476348,264
44.479132,265
44.4819,265
44.484672,264
44.487436,267
44.490212,263
44.492988,265
44.49576,266
44.498532,263
44.501308,265
44.504084,264
44.506852,266
44.509628,264
44.512396,265
44.515172,264
44.517948,263
44.520716,265
44.523484,265
44.52626,264
44.529028,265
44.5318,264
44.534564,264
44.53734,264
44.540108,266
44.542876,265
44.545644,266
44.54842,263
44.551192,266
44.553964,263
44.55674,266
44.559516,264
44.562292,266
44.565068,264
44.567836,264
44.570604,263
44.57338,266
44.576156,264
44.578924,265
44.581692,263
44.58446,262
44.587228,264
44.589996,265
44.592776,264
44.595548,264
44.598312,262
44.601084,265
44.603852,265
44.60662,265
44.609388,264
44.612164,264
44.61494,264
44.617708,265
44.620484,265
44.623268,264
44.626036,264
44.628808,264
44.63158,264
44.634356,265
44.637124,264
44.6399,265
44.642676,263
44.645452,265
44.648228,265
44.650996,265
44.653768,265
44.656532,263
44.6593,264
44.662072,265
44.664848,267
44.667612,280
44.67038,264
44.673148,265
44.675908,265
44.678672,266
44.681432,264
44.6842,270
44.68696,266
44.689724,264
44.692488,265
44.695248,263
44.698016,266
44.700784,263
44.703548,261
44.706324,264
44.709092,267
44.711852,264
44.714632,262
44.717404,259
44.72018,265
44.722948,265
44.72572,264
44.728488,266
44.731256,264
44.734024,265
44.736796,266
44.739552,266
44.742332,265
44.745108,264
44.747876,264
44.750636,265
44.753404,265
44.756172,264
44.75894,267
44.761716,264
44.764492,265
44.767268,264
44.770036,265
44.77282,264
44.775592,264
44.778356,264
44.78114,264
44.783916,265
44.7867,265
44.789476,265
44.792252,265
44.79502,264
44.797792,266
44.800572,264
44.80334,265
44.806108,264
44.808884,264
44.811652,266
44.814428,264
44.817196,267
44.819972,265
44.82274,265
44.825508,266
44.828284,265
44.83106,265
44.833832,259
44.836596,266
44.839372,265
44.84214,264
44.844908,264
44.847676,264
44.850444,265
44.853212,264
44.85598,266
44.858748,265
44.861516,266
44.864284,264
44.867052,267
44.869824,259
44.872588,265
44.875356,262
44.87814,265
44.880908,265
44.883676,264
44.886452,265
44.88922,264
44.891988,265
44.894768,264
44.897532,263
44.9003,265
44.903076,262
44.905844,264
44.908608,265
44.91138,266
44.914156,265
44.916924,265
44.919692,266
44.922468,264
44.925244,265
44.928012,267
44.930776,265
44.933548,264
44.936316,265
44.939084,266
44.941852,265
44.94462,265
44.94738,264
44.950156,265
44.952924,264
44.9557,266
44.958468,266
44.961236,264
44.963996,265
44.966768,264
44.96954,265
44.972308,264
44.975076,265
44.977852,265
44.98062,265
44.983388,264
44.986156,266
44.98894,265
44.991708,265
44.994484,264
44.99726,264
45.000036,266
45.002808,264
45.005572,265
45.00834,267
45.011108,265
45.013868,263
45.016644,266
45.019412,265
45.022188,265
45.024952,265
45.02772,266
45.030492,266
45.03326,265
45.036024,265
45.0388,265
45.041572,264
45.04434,265
45.047108,266
45.049872,265
45.052624,265
45.055384,264
45.058152,264
45.060912,264
45.063684,264
45.066452,266
45.069212,265
45.07198,266
45.074748,266
45.077516,264
45.080288,263
45.08306,266
45.085824,262
45.088576,265
45.091344,264
45.094112,265
45.096872,265
45.09964,264
45.102408,266
45.105184,265
45.107948,265
45.110716,264
45.113492,264
45.11626,264
45.119028,265
45.121796,263
45.124556,265
45.127328,265
45.130108,265
45.132876,260
45.135636,264
45.138412,265
45.14118,265
45.143948,266
45.146716,266
45.149492,264
45.152276,263
45.15504,266
45.157816,265
45.16058,264
45.163348,265
45.166124,263
45.168896,266
45.17166,264
45.174436,264
45.177212,265
45.17998,264
45.182748,265
45.185532,264
45.188308,262
45.191076,264
45.193844,264
45.19662,264
45.199404,265
45.202172,264
45.204948,265
45.207708,265
45.210476,264
45.213252,265
45.216012,264
45.218784,266
45.221556,265
45.224324,266
45.2271,265
45.229868,265
45.232644,264
45.235412,266
45.23818,265
45.240956,264
45.243732,265
45.246504,266
45.249276,266
45.252044,277
45.254816,264
45.25758,264
45.260356,265
45.263132,265
45.2659,260
45.268668,266
45.271444,268
45.274212,264
45.27698,265
45.279756,264
45.282524,264
45.285292,264
45.288068,264
45.290844,264
45.293608,265
45.29638,265
45.299148,264
45.301916,264
45.304684,267
45.30746,265
45.31022,265
45.312988,264
45.315768,266
45.31854,264
45.321308,264
45.324076,265
45.326844,263
45.329604,265
45.332372,265
45.335148,264
45.337924,266
45.3407,266
45.343468,265
45.346244,264
45.349004,264
45.351776,265
45.354548,265
45.357316,264
45.360092,264
45.362868,266
45.365644,265
45.368408,266
45.371176,264
45.373944,265
45.376716,265
45.379484,264
45.382256,265
45.385024,263
45.387804,265
45.390568,265
45.393348,267
45.396116,266
45.398876,261
45.401644,265
45.404412,264
45.407176,266
45.409944,266
45.412712,265
45.415488,265
45.418248,276
45.421008,265
45.423776,264
45.426536,264
45.429316,265
45.432084,266
45.434844,265
45.437604,263
45.44038,264
45.443148,265
45.445912,264
45.448684,265
45.451452,266
45.454208,264
45.45698,261
45.45974,264
45.462508,265
45.465276,264
45.468048,264
45.470812,265
45.473576,263
45.476352,265
45.479108,266
45.481868,261
45.48464,265
45.48742,265
45.490196,264
45.49296,262
45.49572,266
45.498492,265
45.50126,263
45.504036,265
45.5068,265
45.509564,265
45.51234,264
45.515116,263
45.517892,264
45.52066,264
45.523444,265
45.52622,264
45.528988,264
45.531768,266
45.53454,265
45.537324,266
45.540092,266
45.542868,265
45.545636,264
45.548404,265
45.55118,265
45.553948,266
45.556708,264
45.559484,266
45.56226,264
45.565028,265
45.5678,264
45.570572,268
45.57334,265
45.576108,265
45.578876,264
45.581652,264
45.584424,266
45.587196,265
45.589972,264
45.59274,264
45.595508,266
45.598284,265
45.601052,264
45.603824,265
45.606596,264
45.609372,266
45.61214,264
45.6149,265
45.617676,262
45.620444,264
45.623212,265
45.62598,264
45.628756,265
45.631536,265
45.634308,265
45.637084,265
45.639852,263
45.64262,266
45.645396,264
45.648164,263
45.650932,265
45.6537,268
45.656476,265
45.659244,265
45.662012,266
45.664792,265
45.667556,264
45.670332,265
45.673108,265
45.675876,264
45.678652,265
45.68142,264
45.684204,267
45.686972,263
45.68974,264
45.692508,265
45.695284,265
45.698064,263
45.700832,264
45.703604,266
45.706372,262
45.70914,265
45.711916,266
45.714684,265
45.717452,264
45.720228,263
45.723004,266
45.72578,264
45.72854,263
45.731316,265
45.734092,259
45.736856,264
45.739632,265
45.7424,265
45.745176,263
45.747928,265
45.750688,264
45.75346,264
45.756228,264
45.758996,264
45.761752,264
45.764512,264
45.76728,264
45.770044,262
45.772812,264
45.775568,265
45.778336,263
