seconds, T0, T1, T2, T3, T4, T5, BAT, 
214.287, 25.173, 26.446, 26.128, 26.048, 26.048, 24.934, 4.1747, 
214.296, 25.173, 26.366, 25.969, 25.969, 25.650, 25.332, 4.1811, 
214.304, 25.013, 26.446, 26.128, 26.207, 25.809, 24.934, 4.1763, 
214.312, 24.934, 26.446, 25.969, 26.048, 25.809, 25.013, 4.1811, 
214.321, 25.332, 26.366, 25.889, 26.048, 25.571, 25.093, 4.1779, 
214.335, 25.013, 26.685, 26.128, 25.969, 25.809, 25.093, 4.1795, 
214.343, 25.173, 26.446, 25.969, 26.048, 25.730, 25.173, 4.1779, 
214.352, 25.332, 26.366, 25.809, 26.048, 25.809, 24.854, 4.1827, 
214.360, 25.093, 26.526, 25.969, 25.889, 25.730, 25.013, 4.1747, 
214.368, 25.013, 26.605, 25.969, 25.969, 25.571, 25.173, 4.1747, 
214.377, 25.173, 26.764, 25.969, 26.207, 25.730, 25.013, 4.1763, 
214.385, 25.013, 26.526, 25.889, 26.128, 25.730, 25.173, 4.1763, 
214.400, 25.013, 26.366, 26.128, 25.969, 25.809, 25.093, 4.1795, 
214.408, 25.093, 26.924, 25.809, 25.969, 25.730, 24.854, 4.1795, 
214.416, 25.173, 26.446, 25.809, 25.809, 25.650, 25.093, 4.1763, 
214.425, 25.252, 26.526, 25.730, 25.889, 25.730, 24.934, 4.1811, 
214.433, 25.093, 27.162, 26.128, 26.128, 25.889, 24.934, 4.1779, 
214.441, 25.013, 26.446, 25.969, 25.969, 25.650, 25.093, 4.1763, 
214.450, 25.252, 26.366, 26.048, 26.207, 25.730, 25.252, 4.1779, 
214.458, 25.332, 26.764, 25.969, 25.730, 25.730, 25.411, 4.1811, 
214.473, 25.252, 26.446, 26.128, 25.969, 25.969, 24.775, 4.1779, 
214.481, 25.173, 26.446, 26.048, 25.969, 25.809, 25.093, 4.1763, 
214.489, 25.013, 26.605, 26.048, 26.048, 25.650, 25.093, 4.1795, 
214.498, 25.252, 26.366, 26.287, 25.889, 25.571, 25.093, 4.1763, 
214.506, 24.934, 26.366, 26.207, 25.730, 25.730, 25.252, 4.1859, 
214.514, 25.173, 26.366, 25.809, 26.048, 25.889, 25.173, 4.1779, 
214.523, 25.013, 26.446, 25.889, 26.048, 25.650, 25.173, 4.1763, 
214.537, 24.854, 26.526, 25.650, 26.207, 25.730, 25.173, 4.1747, 
214.545, 25.252, 26.128, 26.048, 26.207, 25.730, 24.854, 4.1827, 
214.554, 25.093, 26.366, 25.969, 25.969, 25.809, 25.173, 4.1779, 
214.562, 25.013, 26.207, 25.889, 26.048, 25.650, 24.934, 4.1811, 
214.571, 25.252, 26.446, 25.809, 26.207, 25.730, 25.093, 4.1747, 
214.579, 25.173, 26.446, 25.650, 25.889, 25.889, 25.093, 4.1795, 
214.587, 25.173, 26.526, 25.969, 26.048, 25.730, 25.411, 4.1795, 
214.596, 25.252, 26.764, 26.366, 25.730, 25.650, 25.093, 4.1715, 
214.610, 25.173, 26.685, 26.287, 25.889, 25.969, 25.093, 4.1779, 
214.618, 25.093, 26.526, 25.889, 25.889, 25.650, 25.093, 4.1763, 
214.627, 25.173, 26.685, 25.730, 25.889, 25.411, 25.093, 4.1779, 
214.635, 25.173, 26.366, 26.446, 26.287, 25.889, 24.934, 4.1779, 
214.643, 25.013, 26.446, 25.969, 26.128, 25.969, 25.093, 4.1795, 
214.652, 25.332, 26.764, 25.809, 25.969, 25.809, 25.013, 4.1747, 
214.660, 25.173, 26.446, 26.048, 25.889, 25.650, 25.013, 4.1779, 
214.668, 24.854, 26.446, 25.889, 26.048, 25.730, 25.093, 4.1827, 
214.683, 25.013, 26.446, 26.048, 25.969, 25.969, 25.093, 4.1747, 
214.691, 25.093, 26.526, 25.969, 25.809, 25.730, 24.775, 4.1747, 
214.700, 25.332, 26.605, 25.969, 26.048, 25.809, 25.093, 4.1843, 
214.708, 25.252, 26.446, 26.128, 25.809, 25.730, 25.093, 4.1763, 
214.716, 25.173, 26.446, 25.889, 25.889, 25.730, 25.252, 4.1811, 
214.725, 25.173, 26.366, 25.969, 26.128, 25.650, 25.093, 4.1747, 
214.733, 25.252, 26.446, 25.889, 25.969, 25.730, 24.934, 4.1731, 
214.747, 24.934, 26.605, 25.889, 26.048, 25.889, 25.093, 4.1779, 
214.756, 25.173, 26.526, 25.889, 26.048, 25.809, 25.093, 4.1811, 
214.764, 24.934, 26.526, 26.128, 25.809, 25.730, 25.093, 4.1779, 
214.773, 25.013, 26.366, 25.889, 25.889, 25.889, 25.013, 4.1827, 
214.781, 25.093, 26.526, 25.809, 25.889, 25.809, 25.173, 4.1859, 
214.789, 25.013, 26.526, 26.048, 25.889, 25.730, 24.934, 4.1747, 
214.798, 25.013, 26.446, 25.889, 25.889, 25.650, 25.013, 4.1715, 
214.806, 25.332, 26.446, 26.128, 25.889, 25.650, 25.013, 4.1795, 
214.820, 25.013, 26.366, 25.969, 26.048, 25.809, 25.093, 4.1779, 
214.829, 25.173, 26.844, 26.048, 26.207, 25.730, 25.252, 4.1779, 
214.837, 25.013, 26.446, 25.889, 25.889, 25.809, 25.013, 4.1811, 
214.845, 24.854, 26.446, 26.685, 26.048, 26.128, 25.173, 4.1811, 
214.854, 25.093, 26.685, 25.809, 25.969, 25.809, 25.332, 4.1763, 
214.862, 25.013, 26.287, 25.969, 26.048, 25.730, 25.013, 4.1779, 
214.870, 24.934, 26.446, 26.207, 26.207, 25.650, 25.332, 4.1747, 
214.878, 25.093, 26.605, 25.809, 25.969, 25.969, 25.013, 4.1747, 
214.893, 25.332, 26.605, 26.446, 26.207, 25.491, 25.173, 4.1827, 
214.901, 24.934, 26.605, 25.809, 26.128, 25.571, 25.093, 4.1779, 
214.910, 25.093, 26.526, 25.889, 25.889, 25.809, 25.252, 4.1747, 
214.918, 25.093, 26.446, 25.730, 26.128, 25.730, 24.854, 4.1747, 
214.926, 24.934, 26.526, 26.048, 25.730, 25.571, 25.173, 4.1779, 
214.934, 25.173, 26.685, 25.889, 25.969, 25.650, 25.013, 4.1763, 
214.943, 25.252, 26.287, 25.730, 25.889, 25.730, 25.093, 4.1763, 
214.971, 24.934, 26.446, 25.889, 25.969, 25.809, 25.093, 4.1795, 
214.980, 25.013, 26.446, 25.571, 25.809, 25.730, 25.013, 4.1779, 
214.988, 24.934, 26.526, 25.889, 26.446, 25.809, 24.934, 4.1763, 
214.996, 25.332, 26.685, 26.048, 25.969, 25.889, 25.252, 4.1779, 
215.005, 25.013, 26.685, 26.048, 26.048, 25.571, 25.013, 4.1827, 
215.013, 25.252, 26.526, 25.889, 25.809, 25.889, 24.775, 4.1779, 
215.021, 24.934, 26.366, 26.048, 26.128, 25.650, 25.252, 4.1763, 
215.030, 24.934, 26.287, 25.889, 26.128, 25.730, 25.013, 4.1763, 
215.044, 25.013, 26.526, 26.128, 26.128, 25.889, 25.173, 4.1779, 
215.052, 25.093, 26.526, 25.969, 25.889, 25.650, 25.252, 4.1779, 
215.061, 25.013, 26.526, 25.889, 25.969, 25.889, 25.013, 4.1779, 
215.069, 25.252, 26.366, 26.207, 25.889, 25.571, 25.173, 4.1779, 
215.077, 25.173, 26.526, 25.889, 26.048, 25.730, 25.093, 4.1747, 
215.086, 25.013, 26.446, 25.809, 26.048, 25.650, 25.093, 4.1779, 
215.094, 25.093, 26.605, 25.730, 26.207, 25.809, 25.093, 4.1763, 
215.102, 25.093, 26.366, 26.366, 25.889, 25.889, 24.854, 4.1827, 
215.117, 25.013, 26.764, 25.969, 25.969, 25.969, 25.411, 4.1795, 
215.125, 25.411, 26.366, 26.128, 25.889, 25.969, 24.854, 4.1763, 
215.133, 25.173, 26.685, 26.048, 26.048, 25.730, 24.934, 4.1795, 
215.142, 25.093, 26.287, 25.969, 25.889, 25.889, 25.013, 4.1763, 
215.150, 25.013, 26.207, 26.048, 25.969, 25.809, 25.173, 4.1779, 
215.158, 25.013, 26.207, 25.730, 25.969, 25.730, 25.093, 4.1763, 
215.167, 25.013, 26.526, 25.730, 26.207, 25.889, 25.173, 4.1779, 
215.181, 25.013, 26.605, 25.730, 25.969, 25.809, 24.854, 4.1779, 
215.189, 25.173, 26.526, 25.809, 26.048, 25.650, 25.093, 4.1795, 
215.198, 25.411, 26.526, 25.730, 25.889, 25.650, 25.252, 4.1747, 
215.206, 25.173, 26.287, 25.809, 26.048, 25.730, 25.013, 4.1811, 
215.214, 25.093, 26.287, 25.969, 26.128, 25.650, 24.934, 4.1747, 
215.223, 25.173, 26.366, 25.969, 25.969, 25.730, 24.934, 4.1763, 
215.231, 24.934, 26.287, 25.889, 25.969, 25.730, 24.854, 4.1747, 
215.239, 25.173, 26.366, 25.809, 25.889, 25.650, 25.491, 4.1763, 
215.254, 25.093, 26.526, 25.730, 25.889, 25.809, 25.013, 4.1779, 
215.262, 25.650, 26.605, 26.128, 26.287, 25.730, 24.934, 4.1779, 
215.271, 25.252, 26.685, 25.889, 26.207, 25.809, 25.411, 4.1779, 
215.279, 25.013, 26.685, 25.969, 26.048, 25.809, 25.093, 4.1779, 
215.287, 25.013, 26.526, 25.969, 25.969, 25.730, 25.013, 4.1811, 
215.296, 25.093, 26.526, 25.969, 26.048, 25.571, 25.173, 4.1795, 
215.304, 25.013, 26.366, 26.605, 26.128, 25.730, 25.013, 4.1827, 
215.312, 25.093, 26.605, 25.889, 26.048, 25.889, 25.093, 4.1731, 
215.327, 25.332, 26.764, 25.809, 26.048, 25.650, 25.013, 4.1763, 
215.335, 25.013, 26.764, 26.287, 26.207, 25.889, 25.093, 4.1874, 
215.344, 25.173, 26.366, 26.048, 26.048, 25.650, 25.013, 4.1795, 
215.352, 25.013, 26.605, 25.889, 25.889, 25.650, 24.934, 4.1779, 
215.360, 24.854, 26.366, 25.889, 26.366, 25.650, 25.013, 4.1795, 
215.369, 25.173, 26.446, 25.969, 25.969, 25.650, 25.093, 4.1763, 
215.377, 25.173, 26.366, 26.287, 26.048, 25.809, 24.934, 4.1731, 
215.391, 25.173, 26.366, 25.969, 26.048, 25.969, 25.332, 4.1779, 
215.400, 25.013, 26.605, 26.048, 25.889, 25.571, 25.173, 4.1747, 
215.408, 25.093, 26.366, 25.889, 26.207, 25.969, 25.013, 4.1811, 
215.416, 25.173, 26.526, 25.650, 25.889, 25.650, 25.013, 4.1795, 
215.425, 24.934, 26.685, 26.048, 25.889, 25.809, 25.252, 4.1811, 
215.433, 25.173, 26.526, 25.969, 25.889, 25.730, 25.013, 4.1795, 
215.441, 25.093, 26.685, 26.048, 26.048, 25.730, 25.173, 4.1795, 
215.450, 25.013, 26.526, 26.128, 26.128, 25.730, 25.013, 4.1779, 
215.464, 25.093, 26.446, 25.809, 25.969, 25.730, 25.252, 4.1779, 
215.472, 25.173, 26.526, 25.969, 25.969, 25.730, 25.013, 4.1763, 
215.481, 25.093, 27.083, 25.969, 25.809, 25.809, 25.013, 4.1779, 
215.489, 25.173, 26.605, 25.650, 26.048, 25.889, 25.013, 4.1763, 
215.497, 25.013, 26.526, 25.889, 25.889, 25.650, 25.013, 4.1795, 
215.506, 25.332, 26.764, 26.128, 25.969, 25.650, 25.173, 4.1811, 
215.514, 25.013, 26.446, 26.048, 25.889, 25.969, 25.093, 4.1827, 
215.528, 24.775, 26.605, 25.969, 26.207, 25.571, 25.173, 4.1795, 
215.537, 25.093, 26.128, 26.048, 26.048, 25.730, 25.013, 4.1795, 
215.545, 25.093, 26.128, 25.809, 25.969, 25.809, 24.854, 4.1747, 
215.554, 25.252, 26.287, 25.969, 25.889, 25.650, 25.013, 4.1747, 
215.562, 25.093, 26.764, 25.969, 25.969, 25.650, 25.013, 4.1890, 
215.570, 25.013, 26.526, 25.889, 25.809, 25.650, 25.173, 4.1795, 
215.579, 25.013, 26.844, 25.889, 25.969, 25.650, 25.093, 4.1763, 
215.587, 25.252, 26.446, 25.889, 25.730, 25.730, 25.013, 4.1763, 
215.601, 25.013, 26.366, 26.048, 26.048, 25.571, 24.934, 4.1763, 
215.610, 25.252, 26.446, 25.809, 26.048, 25.730, 25.173, 4.1795, 
215.618, 25.252, 26.526, 25.969, 26.128, 25.809, 24.854, 4.1763, 
215.626, 25.173, 26.446, 25.730, 25.889, 26.048, 25.252, 4.1795, 
215.635, 24.854, 26.526, 25.889, 26.207, 25.969, 24.934, 4.1795, 
215.643, 25.093, 26.605, 25.889, 25.889, 25.650, 25.093, 4.1795, 
215.652, 24.934, 26.526, 25.730, 25.969, 25.650, 25.093, 4.1795, 
215.660, 25.093, 26.366, 25.889, 25.889, 25.650, 24.934, 4.1763, 
215.674, 24.854, 26.446, 25.809, 25.889, 25.650, 25.093, 4.1811, 
215.682, 25.013, 26.128, 25.809, 25.889, 25.809, 25.252, 4.1763, 
215.691, 25.093, 26.526, 26.128, 26.128, 25.730, 25.093, 4.1811, 
215.699, 25.252, 26.287, 25.969, 26.048, 25.411, 25.173, 4.1731, 
215.707, 25.332, 26.446, 25.889, 26.128, 25.650, 24.934, 4.1795, 
215.716, 25.013, 26.366, 26.048, 25.889, 25.809, 25.093, 4.1747, 
215.724, 25.173, 26.366, 26.446, 26.207, 25.730, 25.013, 4.1699, 
215.739, 25.013, 26.446, 25.889, 25.969, 25.650, 25.013, 4.1811, 
215.747, 25.650, 26.366, 26.128, 26.048, 25.650, 25.093, 4.1747, 
215.755, 25.173, 26.526, 25.809, 25.730, 25.650, 24.934, 4.1763, 
215.763, 25.093, 26.685, 25.809, 25.889, 25.650, 25.173, 4.1795, 
215.772, 25.173, 26.605, 25.730, 25.969, 25.889, 25.173, 4.1811, 
215.780, 25.013, 26.207, 25.809, 25.969, 25.730, 25.013, 4.1731, 
215.788, 25.571, 26.605, 26.048, 26.207, 25.809, 25.252, 4.1747, 
215.797, 25.013, 26.764, 26.048, 25.650, 25.889, 25.173, 4.1731, 
215.811, 25.252, 26.526, 26.128, 25.889, 25.730, 25.013, 4.1795, 
215.820, 25.093, 26.446, 25.889, 26.048, 25.809, 25.093, 4.1779, 
215.828, 24.934, 26.764, 25.889, 25.969, 25.491, 25.173, 4.1779, 
215.836, 25.013, 26.526, 25.969, 25.809, 25.650, 25.013, 4.1763, 
215.845, 25.013, 26.446, 25.730, 26.048, 25.650, 25.093, 4.1811, 
215.853, 25.571, 26.526, 25.969, 25.969, 25.650, 25.093, 4.1779, 
215.861, 25.093, 26.526, 26.128, 26.048, 25.809, 25.411, 4.1715, 
215.870, 25.093, 26.526, 26.048, 25.889, 25.889, 25.252, 4.1779, 
215.884, 25.252, 26.287, 25.809, 25.969, 25.809, 25.013, 4.1779, 
215.893, 25.173, 26.366, 25.889, 26.048, 25.730, 24.934, 4.1779, 
215.901, 25.173, 26.366, 25.969, 25.889, 25.650, 25.173, 4.1811, 
215.909, 25.332, 26.605, 25.809, 26.048, 25.809, 24.854, 4.1731, 
215.918, 25.252, 26.526, 25.809, 26.128, 25.809, 25.093, 4.1763, 
215.926, 24.934, 26.446, 26.048, 26.128, 25.809, 25.173, 4.1795, 
215.934, 25.491, 26.764, 25.809, 25.969, 25.809, 24.934, 4.1747, 
215.949, 25.013, 26.526, 25.889, 26.048, 25.809, 25.252, 4.1763, 
215.957, 25.093, 26.685, 25.969, 25.809, 25.809, 25.252, 4.1779, 
215.965, 25.173, 26.446, 25.969, 25.969, 25.730, 25.252, 4.1747, 
215.974, 25.173, 26.366, 25.809, 26.048, 25.571, 25.013, 4.1843, 
215.982, 24.934, 26.446, 25.889, 26.048, 25.650, 25.093, 4.1763, 
215.990, 25.252, 26.446, 25.730, 26.128, 25.730, 25.173, 4.1731, 
215.999, 25.491, 26.207, 25.889, 25.889, 25.809, 25.013, 4.1779, 
216.007, 24.934, 26.366, 25.969, 26.048, 25.650, 25.093, 4.1827, 
216.021, 25.252, 26.287, 25.889, 25.969, 25.889, 25.173, 4.1763, 
216.030, 25.093, 26.605, 25.730, 26.048, 26.128, 24.934, 4.1779, 
216.038, 25.093, 26.526, 25.889, 26.207, 25.969, 25.252, 4.1779, 
216.046, 25.173, 26.526, 26.366, 25.969, 25.889, 25.093, 4.1763, 
216.055, 25.332, 26.685, 25.809, 25.889, 25.730, 25.173, 4.1779, 
216.063, 24.615, 26.366, 25.809, 25.969, 25.889, 25.173, 4.1763, 
216.071, 25.571, 26.446, 25.889, 26.128, 25.809, 25.332, 4.1763, 
216.080, 25.173, 26.526, 25.809, 26.128, 25.809, 25.013, 4.1779, 
216.094, 25.093, 26.366, 25.889, 26.048, 25.809, 25.173, 4.1747, 
216.103, 25.332, 26.366, 25.969, 26.128, 25.650, 25.093, 4.1779, 
216.111, 25.093, 26.446, 26.048, 25.969, 25.809, 25.173, 4.1699, 
216.119, 25.093, 26.526, 25.889, 25.809, 25.730, 25.013, 4.1763, 
216.128, 25.650, 26.207, 26.446, 25.889, 25.809, 24.934, 4.1747, 
216.136, 25.173, 26.685, 25.809, 25.889, 25.650, 25.093, 4.1779, 
216.144, 25.173, 26.764, 25.809, 26.048, 25.491, 25.093, 4.1795, 
216.159, 25.093, 26.446, 25.730, 25.889, 25.889, 25.093, 4.1843, 
216.167, 25.173, 26.526, 25.969, 25.969, 25.969, 25.173, 4.1779, 
216.175, 24.854, 26.446, 25.969, 25.969, 26.207, 25.093, 4.1763, 
216.184, 25.173, 26.366, 25.809, 25.889, 25.889, 25.013, 4.1763, 
216.192, 25.173, 26.526, 25.969, 25.730, 26.128, 25.093, 4.1827, 
216.200, 25.093, 26.446, 26.128, 26.048, 25.650, 25.173, 4.1731, 
216.209, 25.173, 26.446, 25.809, 26.048, 25.571, 25.173, 4.1827, 
216.217, 25.013, 27.003, 25.969, 25.809, 25.571, 25.013, 4.1763, 
216.231, 25.571, 26.526, 25.889, 25.730, 25.650, 25.173, 4.1811, 
216.240, 24.934, 26.128, 26.128, 26.048, 25.969, 25.013, 4.1747, 
216.248, 25.093, 26.207, 25.730, 25.969, 25.730, 25.093, 4.1859, 
216.257, 25.013, 26.366, 25.889, 26.128, 25.809, 25.252, 4.1811, 
216.265, 25.252, 26.446, 26.287, 26.048, 25.809, 25.093, 4.1811, 
216.273, 25.093, 26.446, 25.809, 25.809, 25.411, 25.093, 4.1795, 
216.282, 25.093, 26.685, 26.128, 25.969, 25.730, 25.093, 4.1827, 
216.290, 25.013, 26.605, 25.809, 25.809, 25.571, 25.093, 4.1747, 
216.304, 25.173, 26.764, 25.889, 25.809, 25.730, 25.332, 4.1811, 
216.313, 25.173, 26.526, 25.889, 26.207, 25.730, 25.093, 4.1811, 
216.321, 25.093, 26.366, 25.969, 26.048, 25.809, 25.093, 4.1827, 
216.330, 25.252, 26.446, 26.287, 25.809, 25.571, 24.775, 4.1795, 
216.338, 25.332, 26.446, 25.969, 26.207, 25.809, 25.013, 4.1906, 
216.346, 25.252, 26.446, 25.969, 25.889, 25.491, 25.093, 4.1811, 
216.355, 25.093, 26.366, 25.809, 25.889, 25.730, 25.013, 4.1779, 
216.369, 25.093, 26.446, 26.128, 25.889, 25.809, 25.411, 4.1747, 
216.377, 25.093, 26.526, 25.889, 25.969, 25.571, 25.173, 4.1763, 
216.386, 25.013, 26.446, 25.650, 26.366, 25.650, 25.093, 4.1731, 
216.394, 25.093, 26.605, 25.969, 26.128, 25.809, 25.093, 4.1779, 
216.402, 25.173, 26.605, 25.969, 26.207, 25.730, 25.013, 4.1827, 
216.411, 25.093, 26.446, 26.048, 25.969, 26.366, 25.093, 4.1763, 
216.419, 24.854, 26.366, 25.969, 25.809, 25.730, 25.173, 4.1795, 
216.427, 25.252, 26.685, 25.730, 25.969, 25.730, 25.013, 4.1747, 
216.442, 25.013, 26.605, 25.969, 25.889, 25.809, 25.093, 4.1763, 
216.450, 24.695, 26.446, 26.048, 25.889, 25.969, 24.934, 4.1795, 
216.459, 25.173, 26.366, 25.650, 25.969, 25.650, 25.173, 4.1827, 
216.467, 25.013, 26.446, 26.048, 26.128, 25.889, 24.934, 4.1779, 
216.475, 25.093, 26.366, 26.048, 25.809, 25.809, 25.173, 4.1763, 
216.484, 25.252, 26.526, 26.048, 25.889, 25.730, 24.934, 4.1763, 
216.492, 25.093, 26.366, 25.650, 26.048, 25.730, 25.013, 4.1763, 
216.506, 24.536, 26.526, 25.969, 25.969, 25.650, 25.013, 4.1811, 
216.515, 25.252, 26.764, 25.650, 25.889, 25.730, 25.013, 4.1715, 
216.523, 25.252, 26.526, 25.889, 25.969, 25.650, 25.332, 4.1811, 
216.531, 24.854, 26.605, 25.889, 26.207, 25.571, 24.854, 4.1763, 
216.540, 25.013, 26.366, 25.889, 26.048, 26.048, 24.854, 4.1795, 
216.548, 24.854, 26.764, 25.889, 25.889, 25.571, 25.093, 4.1763, 
216.556, 24.934, 26.366, 25.969, 25.889, 25.650, 25.093, 4.1763, 
216.565, 25.173, 26.526, 25.650, 26.128, 25.730, 25.173, 4.1811, 
216.579, 25.411, 26.685, 25.730, 26.048, 25.969, 25.252, 4.1843, 
216.588, 25.013, 26.366, 25.809, 25.730, 25.969, 24.775, 4.1795, 
216.596, 24.934, 26.526, 26.128, 26.048, 25.730, 25.013, 4.1763, 
216.604, 25.093, 26.366, 26.048, 25.889, 25.809, 25.093, 4.1779, 
216.613, 25.013, 26.446, 25.969, 25.969, 25.809, 25.013, 4.1811, 
216.621, 25.252, 26.764, 25.969, 26.048, 25.889, 25.252, 4.1811, 
216.629, 25.013, 26.605, 25.889, 26.128, 25.889, 25.013, 4.1795, 
216.638, 25.093, 26.605, 25.809, 25.969, 25.809, 25.013, 4.1811, 
216.652, 25.093, 26.526, 25.889, 26.048, 25.889, 25.093, 4.1779, 
216.661, 25.173, 26.366, 25.809, 25.889, 25.809, 24.934, 4.1843, 
216.669, 25.013, 26.605, 25.969, 26.048, 25.809, 25.411, 4.1795, 
216.677, 25.093, 26.526, 25.969, 25.969, 25.809, 25.093, 4.1811, 
216.686, 24.934, 26.685, 25.730, 25.809, 25.889, 25.252, 4.1747, 
216.694, 25.093, 26.446, 26.207, 25.809, 25.730, 24.934, 4.1747, 
216.702, 25.093, 26.446, 26.446, 25.969, 26.128, 24.934, 4.1795, 
216.717, 24.934, 26.526, 25.809, 25.889, 25.650, 25.013, 4.1763, 
216.725, 25.013, 26.446, 25.969, 26.446, 25.730, 25.013, 4.1795, 
216.734, 25.013, 26.366, 25.889, 25.889, 25.730, 25.093, 4.1747, 
216.742, 24.854, 26.526, 26.207, 26.048, 25.809, 25.093, 4.1874, 
216.750, 25.173, 26.366, 25.809, 26.048, 25.730, 25.093, 4.1731, 
216.759, 25.013, 26.844, 26.048, 26.128, 25.809, 24.854, 4.1731, 
216.767, 25.252, 26.446, 26.128, 25.889, 25.650, 24.934, 4.1811, 
216.775, 24.934, 26.446, 25.809, 26.048, 25.889, 24.934, 4.1859, 
216.790, 25.013, 26.366, 25.809, 25.889, 25.491, 24.854, 4.1763, 
216.798, 25.013, 26.446, 25.730, 25.730, 25.809, 25.013, 4.1811, 
216.806, 25.093, 26.287, 25.969, 26.128, 25.730, 25.093, 4.1795, 
216.815, 25.252, 26.446, 25.730, 26.287, 25.889, 25.173, 4.1795, 
216.823, 25.173, 26.366, 25.889, 26.048, 25.730, 25.173, 4.1795, 
216.831, 24.854, 26.526, 26.128, 25.969, 25.809, 25.093, 4.1779, 
216.840, 24.854, 26.366, 26.366, 26.048, 25.730, 25.013, 4.1731, 
216.848, 25.013, 26.446, 25.730, 25.809, 25.571, 24.854, 4.1747, 
216.863, 25.252, 26.446, 25.969, 26.048, 25.730, 24.854, 4.1779, 
216.871, 25.093, 26.685, 26.128, 26.128, 25.809, 25.013, 4.1763, 
216.879, 25.013, 26.605, 25.889, 25.809, 25.969, 24.934, 4.1779, 
216.888, 25.013, 27.003, 25.650, 25.889, 25.889, 25.093, 4.1731, 
216.896, 25.173, 26.526, 25.889, 25.969, 25.889, 25.013, 4.1747, 
216.904, 25.013, 26.526, 25.730, 25.969, 25.969, 25.013, 4.1779, 
216.928, 24.615, 26.287, 25.889, 25.889, 25.571, 25.013, 4.1779, 
216.946, 25.093, 26.366, 25.889, 25.809, 25.809, 25.173, 4.1827, 
216.955, 25.093, 26.366, 25.730, 25.889, 25.730, 25.173, 4.1779, 
216.963, 25.013, 26.446, 26.048, 26.128, 25.650, 24.934, 4.1699, 
216.971, 25.252, 26.366, 25.889, 25.889, 25.650, 25.093, 4.1715, 
216.980, 25.013, 26.526, 26.048, 25.889, 25.650, 25.013, 4.1747, 
216.988, 25.173, 26.446, 25.730, 25.809, 25.650, 25.173, 4.1763, 
216.996, 25.252, 26.366, 25.969, 26.048, 25.650, 25.173, 4.1779, 
217.005, 24.934, 26.446, 25.809, 25.969, 25.730, 25.252, 4.1811, 
217.019, 24.934, 26.446, 25.730, 25.969, 25.650, 24.775, 4.1763, 
217.027, 24.854, 26.287, 25.730, 25.889, 25.571, 25.013, 4.1811, 
217.036, 25.013, 26.526, 26.048, 25.969, 25.809, 25.173, 4.1747, 
217.044, 25.093, 26.366, 25.809, 25.889, 25.889, 25.013, 4.1859, 
217.052, 25.173, 26.366, 25.809, 25.969, 25.730, 25.013, 4.1747, 
217.061, 25.252, 26.446, 25.889, 25.969, 25.889, 24.934, 4.1779, 
217.069, 25.093, 26.366, 25.809, 26.048, 25.571, 24.775, 4.1779, 
217.077, 25.013, 26.366, 25.730, 26.128, 25.889, 24.934, 4.1715, 
217.092, 25.173, 26.366, 26.048, 26.366, 25.730, 25.013, 4.1779, 
217.100, 25.252, 26.366, 25.969, 26.128, 25.650, 25.013, 4.1779, 
217.109, 24.934, 26.605, 25.889, 26.048, 25.571, 25.093, 4.1795, 
217.117, 25.173, 26.366, 25.730, 25.650, 25.809, 24.934, 4.1731, 
217.125, 25.173, 26.446, 25.889, 26.287, 25.491, 25.093, 4.1843, 
217.134, 24.934, 26.446, 25.969, 25.969, 25.809, 24.854, 4.1747, 
217.142, 25.013, 26.366, 26.287, 25.889, 25.571, 24.934, 4.1763, 
217.157, 25.013, 26.207, 25.889, 25.889, 25.571, 25.013, 4.1731, 
217.165, 25.013, 26.446, 26.048, 25.969, 25.969, 24.775, 4.1763, 
217.173, 25.013, 26.764, 25.889, 25.889, 25.969, 25.173, 4.1731, 
217.182, 25.252, 26.366, 25.889, 25.969, 25.969, 25.013, 4.1763, 
217.190, 25.332, 26.526, 25.889, 26.048, 25.571, 25.173, 4.1843, 
217.198, 25.173, 26.287, 25.969, 25.969, 25.650, 25.093, 4.1795, 
217.207, 24.934, 26.526, 25.730, 26.048, 25.650, 25.252, 4.1779, 
217.215, 25.173, 26.366, 26.128, 25.730, 25.809, 25.173, 4.1795, 
217.230, 25.252, 26.287, 25.889, 25.889, 25.650, 25.332, 4.1795, 
217.238, 24.854, 26.446, 25.730, 25.969, 25.730, 24.934, 4.1795, 
217.246, 24.854, 26.605, 25.969, 26.048, 25.969, 25.093, 4.1779, 
217.255, 25.332, 26.526, 25.969, 26.128, 25.889, 24.934, 4.1811, 
217.263, 25.093, 26.446, 25.730, 25.969, 25.809, 24.934, 4.1763, 
217.271, 25.093, 26.605, 25.889, 25.889, 25.730, 25.252, 4.1747, 
217.280, 24.934, 26.526, 25.730, 26.128, 26.128, 25.013, 4.1795, 
217.288, 25.093, 26.446, 25.889, 25.969, 25.969, 25.093, 4.1763, 
217.302, 25.332, 26.366, 25.809, 25.889, 25.809, 25.093, 4.1779, 
217.311, 25.093, 26.526, 26.048, 26.048, 25.730, 25.093, 4.1795, 
217.319, 25.332, 26.764, 25.889, 26.128, 25.730, 24.934, 4.1763, 
217.327, 25.491, 26.526, 26.128, 25.889, 25.730, 24.775, 4.1795, 
217.336, 24.934, 26.207, 26.128, 26.207, 25.889, 25.173, 4.1843, 
217.344, 25.252, 26.366, 26.128, 25.889, 25.969, 25.093, 4.1779, 
