0.008970, 0.440000, 0.370000,     0.1600
0.008990, 0.420000, 0.350000,     0.1500
0.009010, 0.400000, 0.340000,     0.1300
0.009030, 0.380000, 0.320000,     0.1200
0.009060, 0.360000, 0.300000,     0.1100
0.009080, 0.340000, 0.280000,     0.1000
0.009100, 0.320000, 0.270000,     0.0800
0.009120, 0.300000, 0.250000,     0.0700
0.009150, 0.280000, 0.230000,     0.0600
0.009170, 0.250000, 0.210000,     0.0500
0.009190, 0.230000, 0.190000,     0.0400
0.009210, 0.210000, 0.180000,     0.0400
0.009230, 0.190000, 0.160000,     0.0300
0.009260, 0.170000, 0.140000,     0.0200
0.009280, 0.150000, 0.120000,     0.0200
0.009300, 0.120000, 0.100000,     0.0100
0.009320, 0.100000, 0.080000,     0.0100
0.009340, 0.080000, 0.070000,     0.0100
0.009370, 0.060000, 0.050000,     0.0000
0.009390, 0.040000, 0.030000,     0.0000
0.009410, 0.010000, 0.010000,     0.0000
0.009430, -0.010000, -0.010000,     0.0000
0.009450, -0.030000, -0.030000,     0.0000
0.009480, -0.050000, -0.040000,     0.0000
0.009500, -0.070000, -0.060000,     0.0000
0.009520, -0.100000, -0.080000,     0.0100
0.009540, -0.120000, -0.100000,     0.0100
0.009570, -0.140000, -0.120000,     0.0200
0.009590, -0.160000, -0.140000,     0.0200
0.009610, -0.180000, -0.150000,     0.0300
0.009630, -0.210000, -0.170000,     0.0400
0.009650, -0.230000, -0.190000,     0.0400
0.009680, -0.250000, -0.210000,     0.0500
0.009700, -0.270000, -0.230000,     0.0600
0.009720, -0.290000, -0.240000,     0.0700
0.009740, -0.310000, -0.260000,     0.0800
0.009760, -0.330000, -0.280000,     0.0900
0.009790, -0.350000, -0.300000,     0.1100
0.009810, -0.370000, -0.320000,     0.1200
0.009830, -0.400000, -0.330000,     0.1300
0.009850, -0.420000, -0.350000,     0.1500
0.009880, -0.440000, -0.370000,     0.1600
0.009900, -0.460000, -0.380000,     0.1800
0.009920, -0.480000, -0.400000,     0.1900
0.009940, -0.500000, -0.420000,     0.2100
0.009960, -0.510000, -0.440000,     0.2200
0.009990, -0.530000, -0.450000,     0.2400
0.010010, -0.550000, -0.470000,     0.2600
0.010030, -0.570000, -0.480000,     0.2800
0.010050, -0.590000, -0.500000,     0.3000
0.010080, -0.610000, -0.520000,     0.3100
0.010100, -0.620000, -0.530000,     0.3300
0.010120, -0.640000, -0.550000,     0.3500
0.010140, -0.660000, -0.560000,     0.3700
0.010160, -0.670000, -0.580000,     0.3900
0.010190, -0.690000, -0.590000,     0.4100
0.010210, -0.710000, -0.610000,     0.4300
0.010230, -0.720000, -0.620000,     0.4500
0.010250, -0.740000, -0.640000,     0.4700
0.010270, -0.750000, -0.650000,     0.4900
0.010300, -0.770000, -0.670000,     0.5100
0.010320, -0.780000, -0.680000,     0.5300
0.010340, -0.790000, -0.690000,     0.5500
0.010360, -0.810000, -0.710000,     0.5700
0.010390, -0.820000, -0.720000,     0.5900
0.010410, -0.830000, -0.730000,     0.6100
0.010430, -0.840000, -0.740000,     0.6300
0.010450, -0.860000, -0.760000,     0.6500
0.010480, -0.870000, -0.770000,     0.6700
0.010500, -0.880000, -0.780000,     0.6900
0.010520, -0.890000, -0.790000,     0.7000
0.010540, -0.900000, -0.800000,     0.7200
0.010560, -0.910000, -0.810000,     0.7400
0.010590, -0.920000, -0.820000,     0.7600
0.010610, -0.930000, -0.830000,     0.7700
0.010630, -0.930000, -0.840000,     0.7900
0.010650, -0.940000, -0.850000,     0.8100
0.010680, -0.950000, -0.860000,     0.8200
0.010700, -0.960000, -0.870000,     0.8400
0.010720, -0.960000, -0.880000,     0.8500
0.010740, -0.970000, -0.890000,     0.8600
0.010770, -0.970000, -0.900000,     0.8800
0.010790, -0.980000, -0.910000,     0.8900
0.010810, -0.980000, -0.910000,     0.9000
0.010830, -0.990000, -0.920000,     0.9100
0.010850, -0.990000, -0.930000,     0.9200
0.010880, -0.990000, -0.940000,     0.9300
0.010900, -1.000000, -0.940000,     0.9400
0.010920, -1.000000, -0.950000,     0.9500
0.010940, -1.000000, -0.950000,     0.9500
0.010960, -1.000000, -0.960000,     0.9600
0.010990, -1.000000, -0.960000,     0.9600
0.011010, -1.000000, -0.970000,     0.9700
0.011030, -1.000000, -0.970000,     0.9700
0.011050, -1.000000, -0.980000,     0.9800
0.011080, -1.000000, -0.980000,     0.9800
0.011100, -0.990000, -0.980000,     0.9800
0.011120, -0.990000, -0.990000,     0.9800
0.011140, -0.990000, -0.990000,     0.9800
0.011160, -0.990000, -0.990000,     0.9800
0.011190, -0.980000, -0.990000,     0.9800
0.011210, -0.980000, -1.000000,     0.9700
0.011230, -0.970000, -1.000000,     0.9700
0.011250, -0.970000, -1.000000,     0.9700
0.011280, -0.960000, -1.000000,     0.9600
0.011300, -0.950000, -1.000000,     0.9500
0.011320, -0.950000, -1.000000,     0.9500
0.011340, -0.940000, -1.000000,     0.9400
0.011360, -0.930000, -1.000000,     0.9300
0.011390, -0.920000, -1.000000,     0.9200
0.011410, -0.920000, -1.000000,     0.9100
0.011430, -0.910000, -0.990000,     0.9000
0.011450, -0.900000, -0.990000,     0.8900
0.011480, -0.890000, -0.990000,     0.8800
0.011500, -0.880000, -0.990000,     0.8600
0.011520, -0.870000, -0.980000,     0.8500
0.011540, -0.850000, -0.980000,     0.8400
0.011560, -0.840000, -0.980000,     0.8200
0.011590, -0.830000, -0.970000,     0.8100
0.011610, -0.820000, -0.970000,     0.7900
0.011630, -0.800000, -0.960000,     0.7700
0.011650, -0.790000, -0.960000,     0.7600
0.011680, -0.780000, -0.950000,     0.7400
0.011700, -0.760000, -0.950000,     0.7200
0.011720, -0.750000, -0.940000,     0.7000
