Munged Temp Data File

microseconds, seconds, light, USB, T1, T2, BAT, 
144947703, 144.95, 49.69, 3.9805, 24.43, 25.30, 4.1445, 
144989700, 144.99, 49.55, 4.0059, 24.43, 25.30, 4.1445, 
145031701, 145.03, 49.43, 3.9996, 24.36, 25.30, 4.1461, 
145073700, 145.07, 49.11, 4.0059, 24.59, 25.30, 4.1445, 
145115704, 145.12, 48.84, 4.0123, 24.36, 25.30, 4.1476, 
145157701, 145.16, 48.55, 4.0043, 24.43, 25.30, 4.1508, 
145199701, 145.20, 48.25, 4.0059, 24.43, 25.30, 4.1540, 
145241698, 145.24, 47.89, 4.0028, 24.20, 25.30, 4.1492, 
145283701, 145.28, 47.59, 4.0075, 24.36, 25.30, 4.1413, 
145331701, 145.33, 47.33, 3.9805, 24.28, 25.30, 4.1461, 
145373702, 145.37, 47.28, 4.0043, 24.28, 25.30, 4.1476, 
145415701, 145.42, 47.33, 4.0028, 24.28, 25.30, 4.1492, 
145457699, 145.46, 47.50, 4.0012, 24.36, 25.30, 4.1429, 
145499703, 145.50, 47.50, 4.0091, 24.28, 25.30, 4.1508, 
145541700, 145.54, 47.37, 4.0043, 24.36, 25.30, 4.1476, 
145583702, 145.58, 47.33, 4.0028, 24.28, 25.30, 4.1476, 
145625701, 145.63, 47.45, 4.0075, 24.12, 25.30, 4.1492, 
145667700, 145.67, 47.35, 4.0075, 24.36, 25.30, 4.1461, 
145715701, 145.72, 47.23, 3.9805, 24.36, 25.30, 4.1508, 
145757703, 145.76, 46.96, 4.0059, 24.28, 25.30, 4.1476, 
145799704, 145.80, 46.69, 4.0012, 24.28, 25.30, 4.1492, 
145841702, 145.84, 46.42, 4.0091, 24.28, 25.30, 4.1492, 
145883701, 145.88, 46.35, 4.0043, 24.59, 25.30, 4.1397, 
145925701, 145.93, 46.52, 4.0075, 24.51, 25.30, 4.1445, 
145982703, 145.99, 46.57, 3.9821, 23.88, 25.30, 4.1445, 
146028702, 146.03, 46.76, 3.9805, 24.28, 25.30, 4.1445, 
146070701, 146.07, 46.67, 3.9836, 24.51, 25.30, 4.1413, 
146118701, 146.12, 46.76, 3.9821, 24.36, 25.30, 4.1476, 
146160701, 146.16, 46.64, 4.0043, 24.43, 25.30, 4.1476, 
146202696, 146.20, 46.67, 4.0043, 24.20, 25.30, 4.1492, 
146244702, 146.24, 46.50, 4.0059, 24.43, 25.30, 4.1413, 
146286700, 146.29, 46.59, 4.0043, 24.20, 25.30, 4.1461, 
146328701, 146.33, 46.67, 4.0028, 24.36, 25.30, 4.1492, 
146370702, 146.37, 46.69, 3.9964, 24.36, 25.30, 4.1476, 
146412698, 146.41, 46.69, 4.0043, 24.20, 25.30, 4.1492, 
146454702, 146.46, 46.74, 4.0107, 24.28, 25.30, 4.1429, 
146503701, 146.50, 46.67, 3.9868, 24.59, 25.30, 4.1492, 
146545701, 146.55, 46.57, 4.0012, 24.67, 25.30, 4.1445, 
146587703, 146.59, 46.52, 4.0043, 24.12, 25.30, 4.1461, 
146629701, 146.63, 46.54, 4.0043, 24.43, 25.30, 4.1476, 
146671703, 146.67, 46.54, 3.9980, 24.51, 25.30, 4.1445, 
146713703, 146.71, 46.47, 3.9980, 24.59, 25.30, 4.1476, 
146755702, 146.76, 46.47, 4.0043, 24.43, 25.30, 4.1476, 
146797702, 146.80, 46.59, 4.0043, 24.28, 25.30, 4.1461, 
146845702, 146.85, 46.59, 3.9805, 24.12, 25.30, 4.1445, 
146887702, 146.89, 46.57, 3.9996, 24.28, 25.30, 4.1476, 
146929700, 146.93, 46.54, 4.0075, 24.20, 25.30, 4.1476, 
146971703, 146.97, 46.62, 4.0012, 24.36, 25.30, 4.1445, 
147013703, 147.01, 46.62, 3.9996, 24.12, 25.30, 4.1492, 
147055699, 147.06, 46.64, 4.0091, 24.36, 25.40, 4.1397, 
147097702, 147.10, 46.69, 4.0059, 24.59, 25.30, 4.1492, 
147139698, 147.14, 46.62, 4.0059, 24.20, 25.30, 4.1476, 
147181692, 147.18, 46.54, 4.0043, 24.28, 25.30, 4.1461, 
147229692, 147.23, 46.54, 3.9821, 24.36, 25.30, 4.1476, 
147271702, 147.27, 46.62, 4.0059, 24.36, 25.30, 4.1461, 
147313698, 147.31, 46.62, 4.0043, 24.20, 25.30, 4.1476, 
147355703, 147.36, 46.62, 4.0075, 24.43, 25.30, 4.1413, 
147397701, 147.40, 46.52, 4.0012, 24.43, 25.30, 4.1445, 
147439698, 147.44, 46.67, 4.0075, 24.20, 25.30, 4.1508, 
147481702, 147.48, 46.62, 4.0059, 24.43, 25.30, 4.1476, 
147523697, 147.52, 46.57, 4.0075, 24.20, 25.30, 4.1492, 
147565702, 147.57, 46.52, 4.0059, 24.36, 25.40, 4.1381, 
147613692, 147.61, 46.54, 3.9836, 24.28, 25.30, 4.1413, 
147655692, 147.66, 46.59, 4.0075, 24.28, 25.30, 4.1445, 
147697693, 147.70, 46.54, 4.0028, 24.43, 25.40, 4.1461, 
147739703, 147.74, 46.62, 3.9980, 24.36, 25.30, 4.1461, 
147781702, 147.78, 46.59, 4.0012, 24.43, 25.30, 4.1397, 
147823701, 147.82, 46.59, 3.9964, 24.36, 25.30, 4.1429, 
147865692, 147.87, 46.59, 4.0059, 24.36, 25.30, 4.1492, 
147907703, 147.91, 46.59, 4.0028, 24.12, 25.30, 4.1445, 
147949700, 147.95, 46.62, 4.0059, 24.36, 25.30, 4.1476, 
147997702, 148.00, 46.59, 3.9805, 24.36, 25.30, 4.1476, 
148039702, 148.04, 46.62, 3.9996, 24.12, 25.30, 4.1461, 
148081703, 148.08, 46.62, 4.0059, 24.43, 25.30, 4.1476, 
148123700, 148.12, 46.62, 4.0059, 24.28, 25.30, 4.1461, 
148165701, 148.17, 46.57, 4.0028, 24.28, 25.30, 4.1492, 
148207700, 148.21, 46.67, 4.0091, 24.20, 25.40, 4.1492, 
148249699, 148.25, 46.67, 4.0012, 24.20, 25.30, 4.1445, 
148291703, 148.29, 46.67, 4.0059, 24.28, 25.30, 4.1476, 
148333700, 148.33, 46.57, 4.0028, 24.51, 25.30, 4.1429, 
148380692, 148.38, 46.62, 3.9805, 24.36, 25.30, 4.1476, 
148422704, 148.42, 46.57, 4.0123, 24.36, 25.30, 4.1508, 
148464692, 148.46, 46.62, 4.0091, 24.36, 25.40, 4.1445, 
148506703, 148.51, 46.64, 4.0059, 24.28, 25.30, 4.1461, 
148548705, 148.55, 46.76, 4.0043, 24.12, 25.30, 4.1429, 
148590692, 148.59, 46.76, 4.0043, 24.36, 25.30, 4.1492, 
148632693, 148.63, 46.76, 3.9980, 24.59, 25.40, 4.1461, 
148674693, 148.67, 46.72, 4.0075, 24.43, 25.40, 4.1508, 
148716692, 148.72, 46.62, 4.0059, 24.51, 25.30, 4.1461, 
148763704, 148.76, 46.59, 3.9836, 23.88, 25.40, 4.1461, 
148805703, 148.81, 46.64, 4.0059, 24.36, 25.30, 4.1492, 
148847704, 148.85, 46.50, 4.0012, 24.28, 25.30, 4.1429, 
148889700, 148.89, 46.47, 4.0043, 24.20, 25.30, 4.1476, 
148931693, 148.93, 46.47, 4.0043, 24.28, 25.40, 4.1445, 
148973699, 148.97, 46.57, 4.0012, 24.20, 25.40, 4.1445, 
149015702, 149.02, 46.54, 3.9996, 24.12, 25.30, 4.1492, 
149057703, 149.06, 46.57, 4.0075, 24.51, 25.30, 4.1524, 
149105700, 149.11, 46.40, 3.9805, 24.04, 25.40, 4.1476, 
149147689, 149.15, 46.28, 4.0059, 24.20, 25.40, 4.1508, 
149189692, 149.19, 46.32, 4.0043, 24.36, 25.30, 4.1476, 
149231703, 149.23, 46.25, 4.0043, 24.28, 25.40, 4.1445, 
149273702, 149.27, 46.20, 4.0059, 24.43, 25.40, 4.1461, 
149315692, 149.32, 46.15, 4.0059, 24.51, 25.40, 4.1476, 
149357689, 149.36, 46.28, 4.0028, 24.20, 25.40, 4.1476, 
149399703, 149.40, 46.37, 4.0075, 24.28, 25.40, 4.1476, 
149441702, 149.44, 46.30, 4.0059, 24.43, 25.40, 4.1397, 
149489700, 149.49, 46.32, 3.9805, 24.36, 25.40, 4.1461, 
149531698, 149.53, 46.15, 4.0107, 24.20, 25.40, 4.1476, 
149573702, 149.57, 46.13, 3.9996, 24.36, 25.40, 4.1461, 
149615702, 149.62, 46.23, 4.0012, 24.43, 25.40, 4.1476, 
149657703, 149.66, 46.28, 4.0028, 24.51, 25.40, 4.1413, 
149699703, 149.70, 46.42, 4.0075, 24.28, 25.40, 4.1445, 
149741697, 149.74, 46.35, 4.0059, 24.04, 25.40, 4.1492, 
149783700, 149.78, 46.25, 3.9964, 24.51, 25.40, 4.1429, 
149825702, 149.83, 46.20, 3.9964, 24.28, 25.40, 4.1476, 
149873701, 149.87, 46.13, 3.9805, 24.36, 25.40, 4.1508, 
149915702, 149.92, 46.13, 4.0028, 24.36, 25.40, 4.1508, 
149957700, 149.96, 45.91, 4.0028, 24.12, 25.40, 4.1476, 
150017703, 150.02, 45.89, 3.9821, 24.12, 25.40, 4.1476, 
150063702, 150.06, 45.59, 3.9868, 24.12, 25.40, 4.1461, 
150105701, 150.11, 44.98, 3.9805, 24.28, 25.40, 4.1445, 
150147696, 150.15, 44.98, 3.9852, 24.20, 25.40, 4.1429, 
150189701, 150.19, 44.88, 3.9868, 24.43, 25.40, 4.1461, 
150231703, 150.23, 44.66, 3.9836, 24.28, 25.40, 4.1492, 
150279701, 150.28, 44.91, 3.9821, 24.51, 25.40, 4.1476, 
150321702, 150.32, 45.23, 4.0075, 24.36, 25.30, 4.1429, 
150363692, 150.36, 45.35, 4.0043, 24.36, 25.40, 4.1492, 
150405702, 150.41, 45.49, 4.0028, 24.12, 25.40, 4.1492, 
150447702, 150.45, 46.06, 4.0075, 24.28, 25.40, 4.1445, 
150489704, 150.49, 46.62, 4.0075, 24.28, 25.40, 4.1476, 
150531703, 150.53, 47.08, 4.0091, 24.36, 25.40, 4.1524, 
150573703, 150.57, 47.45, 4.0012, 24.43, 25.40, 4.1524, 
150615693, 150.62, 47.89, 4.0075, 24.59, 25.40, 4.1413, 
150664699, 150.66, 48.25, 3.9805, 24.51, 25.40, 4.1461, 
150706693, 150.71, 48.52, 4.0043, 24.28, 25.40, 4.1476, 
150748698, 150.75, 48.69, 3.9996, 24.20, 25.40, 4.1461, 
150790704, 150.79, 48.91, 4.0075, 24.12, 25.40, 4.1492, 
150832700, 150.83, 48.94, 4.0012, 24.20, 25.40, 4.1508, 
150874702, 150.87, 49.08, 4.0059, 24.43, 25.40, 4.1445, 
150916702, 150.92, 49.30, 4.0043, 24.36, 25.40, 4.1492, 
150958696, 150.96, 49.38, 4.0012, 24.20, 25.40, 4.1445, 
151000702, 151.01, 49.47, 4.0043, 24.51, 25.40, 4.1397, 
151048699, 151.05, 49.45, 3.9836, 24.36, 25.40, 4.1476, 
151090703, 151.09, 49.43, 4.0091, 24.28, 25.40, 4.1492, 
151132701, 151.13, 49.38, 4.0043, 24.36, 25.40, 4.1445, 
151174703, 151.17, 49.43, 4.0091, 24.12, 25.40, 4.1476, 
151216698, 151.22, 49.38, 4.0075, 24.04, 25.40, 4.1445, 
151258698, 151.26, 49.40, 4.0059, 24.20, 25.40, 4.1445, 
151300703, 151.30, 49.45, 4.0012, 23.96, 25.40, 4.1461, 
151342703, 151.34, 49.40, 4.0012, 24.36, 25.40, 4.1461, 
151390698, 151.39, 49.45, 3.9757, 24.04, 25.40, 4.1429, 
151432701, 151.43, 49.45, 4.0075, 24.36, 25.40, 4.1445, 
151474702, 151.47, 49.38, 4.0091, 24.12, 25.40, 4.1492, 
151516702, 151.52, 49.43, 4.0075, 24.28, 25.40, 4.1445, 
151558698, 151.56, 49.47, 4.0107, 24.20, 25.40, 4.1476, 
151600697, 151.60, 49.45, 4.0043, 24.20, 25.40, 4.1461, 
151642701, 151.64, 49.43, 4.0028, 24.28, 25.40, 4.1476, 
151684701, 151.68, 49.47, 4.0075, 24.36, 25.40, 4.1445, 
151726701, 151.73, 49.47, 4.0043, 24.36, 25.40, 4.1445, 
151774703, 151.77, 49.45, 3.9836, 24.43, 25.40, 4.1445, 
151816701, 151.82, 49.52, 3.9980, 24.36, 25.40, 4.1492, 
151858700, 151.86, 49.50, 4.0091, 24.36, 25.40, 4.1461, 
151900701, 151.90, 49.47, 4.0012, 24.28, 25.40, 4.1492, 
151942697, 151.94, 49.50, 4.0059, 24.20, 25.40, 4.1476, 
151984703, 151.98, 49.50, 4.0012, 24.36, 25.40, 4.1476, 
152026703, 152.03, 49.57, 3.9996, 24.28, 25.40, 4.1445, 
152068700, 152.07, 49.47, 4.0075, 24.28, 25.40, 4.1492, 
152110698, 152.11, 49.50, 3.9996, 24.20, 25.40, 4.1429, 
152158702, 152.16, 49.45, 3.9836, 24.28, 25.40, 4.1476, 
152200703, 152.20, 49.47, 4.0075, 24.36, 25.40, 4.1461, 
152242701, 152.24, 49.40, 4.0075, 24.36, 25.30, 4.1492, 
152284702, 152.28, 49.45, 4.0059, 24.36, 25.40, 4.1524, 
152326703, 152.33, 49.40, 4.0043, 24.28, 25.40, 4.1413, 
152368703, 152.37, 49.40, 4.0043, 24.43, 25.40, 4.1476, 
152410698, 152.41, 49.43, 4.0091, 24.20, 25.40, 4.1461, 
152452698, 152.45, 49.50, 4.0059, 24.20, 25.40, 4.1476, 
152494703, 152.49, 49.62, 4.0043, 24.12, 25.40, 4.1461, 
152542702, 152.54, 49.67, 3.9821, 24.59, 25.30, 4.1476, 
152584700, 152.58, 49.67, 4.0059, 24.20, 25.40, 4.1461, 
152626703, 152.63, 49.65, 4.0075, 24.12, 25.40, 4.1492, 
152668701, 152.67, 49.72, 4.0059, 24.36, 25.40, 4.1461, 
152710702, 152.71, 49.74, 4.0075, 24.36, 25.40, 4.1492, 
152752701, 152.75, 49.84, 4.0075, 24.43, 25.40, 4.1476, 
152794698, 152.79, 49.84, 4.0043, 24.20, 25.40, 4.1492, 
152836698, 152.84, 49.79, 4.0028, 24.20, 25.30, 4.1476, 
152878702, 152.88, 49.89, 4.0091, 24.28, 25.30, 4.1413, 
152926703, 152.93, 49.87, 3.9773, 24.12, 25.30, 4.1461, 
152968702, 152.97, 49.91, 4.0012, 24.36, 25.30, 4.1429, 
153010702, 153.01, 49.91, 4.0012, 24.28, 25.30, 4.1461, 
153052702, 153.05, 49.91, 4.0075, 24.43, 25.30, 4.1476, 
153094701, 153.09, 49.91, 3.9996, 24.28, 25.30, 4.1492, 
153136701, 153.14, 49.91, 3.9996, 24.28, 25.30, 4.1476, 
153178701, 153.18, 49.96, 4.0091, 24.36, 25.30, 4.1524, 
153220702, 153.22, 49.96, 4.0075, 24.28, 25.40, 4.1413, 
153262698, 153.27, 49.94, 4.0075, 24.04, 25.40, 4.1413, 
153310700, 153.31, 49.99, 3.9789, 24.04, 25.30, 4.1476, 
153352701, 153.35, 49.84, 4.0075, 24.36, 25.30, 4.1508, 
153394703, 153.39, 49.99, 3.9996, 24.12, 25.30, 4.1461, 
153436696, 153.44, 49.96, 4.0059, 24.20, 25.30, 4.1461, 
153478701, 153.48, 49.94, 4.0091, 24.28, 25.40, 4.1476, 
153520700, 153.52, 49.99, 4.0059, 24.28, 25.30, 4.1492, 
153562697, 153.56, 49.94, 4.0091, 24.04, 25.30, 4.1476, 
153604700, 153.60, 49.96, 3.9980, 24.28, 25.40, 4.1492, 
153652703, 153.65, 49.94, 3.9836, 23.96, 25.40, 4.1461, 
153694692, 153.69, 49.94, 4.0012, 24.28, 25.30, 4.1476, 
153736692, 153.74, 49.94, 4.0059, 24.51, 25.30, 4.1492, 
153778702, 153.78, 49.94, 4.0059, 24.51, 25.30, 4.1476, 
153820699, 153.82, 49.96, 4.0091, 24.20, 25.30, 4.1492, 
153862702, 153.86, 49.89, 4.0075, 24.36, 25.30, 4.1508, 
